customer_id,subscription_id,invoice_id,period_start,period_end,analytics_amount,invoice_subtotal,diff,invoice_generated,sub_current_period_start,sub_current_period_end,sub_start_date,billing_anchor
cust_01KE6VGVP41CCPDVJFY1G0TWRP,subs_01KE6VGVWK305WFEHR6PEH2W8A,,2026-01-05T00:00:00Z,2026-02-01T00:00:00Z,0.030000,,0.03,false,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,2026-01-05T00:00:00Z,2026-02-01T00:00:00Z
cust_01KE6CGCSGSD7ZB15EZMRWVDPF,subs_01KE6CGD0PH8513PGK8CWRA7DS,,2026-01-05T00:00:00Z,2026-02-01T00:00:00Z,2.180000,,2.18,false,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,2026-01-05T00:00:00Z,2026-02-01T00:00:00Z
cust_01KE6CGCSGSD7ZB15EZMRWVDPF,subs_01KE6CGCXPSWAZ029B0H7X7HD8,,2026-01-05T00:00:00Z,2026-02-01T00:00:00Z,2.180000,,2.18,false,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,2026-01-05T00:00:00Z,2026-02-01T00:00:00Z
cust_01KE581VSJJDC72NCFB017MJV7,subs_01KE581VZR3PWW2BH3DFA9K41G,,2026-01-04T00:00:00Z,2026-02-01T00:00:00Z,0.070000,,0.07,false,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,2026-01-04T00:00:00Z,2026-02-01T00:00:00Z
cust_01KE581VSJJDC72NCFB017MJV7,subs_01KE581VX2BS9R5BEJM5ZYW5AP,,2026-01-04T00:00:00Z,2026-02-01T00:00:00Z,0.070000,,0.07,false,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,2026-01-04T00:00:00Z,2026-02-01T00:00:00Z
cust_01KD46H8YQ9E03AHZA11B1TG37,subs_01KD46H95VM90NQCJ33B8N9CNM,,2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,0.100000,,0.10,false,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,2025-12-22T00:00:00Z,2026-01-01T00:00:00Z
cust_01KD2YY7CT5HMXNJX3HZFMSVJR,subs_01KD2YY7MF007SDT99KNTQYQ11,,2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,157.980000,,157.98,false,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,2025-12-22T00:00:00Z,2026-01-01T00:00:00Z
cust_01KD46H8YQ9E03AHZA11B1TG37,subs_01KD46H930RZ4XNZ9TRDKA20NP,,2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,0.100000,,0.10,false,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,2025-12-22T00:00:00Z,2026-01-01T00:00:00Z
cust_01KD2YY7CT5HMXNJX3HZFMSVJR,subs_01KD2YY7DW7X162HNHGQXBKGEW,,2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,157.980000,,157.98,false,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,2025-12-22T00:00:00Z,2026-01-01T00:00:00Z
cust_01KCRFFH2MZX0ZYDAHFXMW2E6F,subs_01KCRFFH74V7D6ZM2ZY0JCE6YB,,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,550.800000,,550.80,false,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,2025-12-18T00:00:00Z,2026-01-01T00:00:00Z
cust_01KCRFFH2MZX0ZYDAHFXMW2E6F,subs_01KCRFFH3QGPHZ5DQ812PGVAWY,,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,550.800000,,550.80,false,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,2025-12-18T00:00:00Z,2026-01-01T00:00:00Z
cust_01KCRFFH2MZX0ZYDAHFXMW2E6F,subs_01KCRFFHABGC8K38HA7F00MB8N,,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,550.800000,,550.80,false,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,2025-12-18T00:00:00Z,2026-01-01T00:00:00Z
cust_01KCRFFH2MZX0ZYDAHFXMW2E6F,subs_01KCRFFHABGC8K38HA7F00MB8N,,2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,2970.540000,,2970.54,false,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,2025-12-18T00:00:00Z,2026-01-01T00:00:00Z
cust_01KCNNVE83SJF1WYATDHDVQSQW,subs_01KCNP072ZH88VST7E1P2NRPJX,,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,2030.070000,,2030.07,false,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,2025-12-17T00:00:00Z,2026-01-01T00:00:00Z
cust_01KCNNVE83SJF1WYATDHDVQSQW,subs_01KCNP072ZH88VST7E1P2NRPJX,,2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,11480.380000,,11480.38,false,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,2025-12-17T00:00:00Z,2026-01-01T00:00:00Z
cust_01KCNNVE83SJF1WYATDHDVQSQW,subs_01KCNNVG8TXJADHPYK6QX1CMKM,,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,2030.070000,,2030.07,false,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,2025-12-17T00:00:00Z,2026-01-01T00:00:00Z
cust_01KCNNVE83SJF1WYATDHDVQSQW,subs_01KCNNWMSR689D7BE20SGDN9BG,,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,2030.070000,,2030.07,false,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,2025-12-17T00:00:00Z,2026-01-01T00:00:00Z
cust_01KC8FZH3QP2VVC1YK6PRMXM0H,subs_01KC8FZHKS4DJBHT0KC7MV5FFP,,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,0.410000,,0.41,false,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,2025-12-12T00:00:00Z,2026-01-01T00:00:00Z
cust_01KC8FZH3QP2VVC1YK6PRMXM0H,subs_01KC8FZHKS4DJBHT0KC7MV5FFP,,2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,2.460000,,2.46,false,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,2025-12-12T00:00:00Z,2026-01-01T00:00:00Z
cust_01KC8BBS4RK448M6EE0940Y7PW,subs_01KC8BBSCQ610VAPHK59JMYP2G,,2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,0.010000,,0.01,false,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,2025-12-12T00:00:00Z,2026-01-01T00:00:00Z
cust_01KC8FZH3QP2VVC1YK6PRMXM0H,subs_01KC8FZHFK0XGPHWYDDTPY626G,,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,0.410000,,0.41,false,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,2025-12-12T00:00:00Z,2026-01-01T00:00:00Z
cust_01KC8FZH3QP2VVC1YK6PRMXM0H,subs_01KC8FZHFK0XGPHWYDDTPY626G,,2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,2.460000,,2.46,false,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,2025-12-12T00:00:00Z,2026-01-01T00:00:00Z
cust_01KC8BBS4RK448M6EE0940Y7PW,subs_01KC8BBS92KNW87TVT7B2TQR0T,,2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,0.010000,,0.01,false,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,2025-12-12T00:00:00Z,2026-01-01T00:00:00Z
cust_01KC802B7M51NFAV8MWTT01T04,subs_01KC802BD0Z24FDM95ZP867YTR,,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,0.010000,,0.01,false,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,2025-12-12T00:00:00Z,2026-01-01T00:00:00Z
cust_01KC802B7M51NFAV8MWTT01T04,subs_01KC802BGVHD5XW62ST9X46CJ8,,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,0.010000,,0.01,false,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,2025-12-12T00:00:00Z,2026-01-01T00:00:00Z
cust_01KC7B8ZS6T0V8AA44NDDV9ZE9,subs_01KC7B9015CAMB1Z18449NR561,,2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,9.630000,,9.63,false,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,2025-12-11T00:00:00Z,2026-01-01T00:00:00Z
cust_01KC7B8ZS6T0V8AA44NDDV9ZE9,subs_01KC7B8ZT6BFS467VY1WXSZB8G,,2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,9.630000,,9.63,false,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,2025-12-11T00:00:00Z,2026-01-01T00:00:00Z
cust_01KBZDH71H04B58TH6AD6KPHM3,subs_01KBZDH72KD18QW1TMW3AEAVYA,,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,10874.470000,,10874.47,false,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,2025-12-08T00:00:00Z,2026-01-01T00:00:00Z
cust_01KBZDH71H04B58TH6AD6KPHM3,subs_01KBZDH72KD18QW1TMW3AEAVYA,,2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,4782.180000,,4782.18,false,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,2025-12-08T00:00:00Z,2026-01-01T00:00:00Z
cust_01KBZDH71H04B58TH6AD6KPHM3,subs_01KBZDH7DRE0G2DPZHQ35K2ZNM,,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,10874.470000,,10874.47,false,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,2025-12-08T00:00:00Z,2026-01-01T00:00:00Z
cust_01KBZDH71H04B58TH6AD6KPHM3,subs_01KBZDH7DRE0G2DPZHQ35K2ZNM,,2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,4782.180000,,4782.18,false,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,2025-12-08T00:00:00Z,2026-01-01T00:00:00Z
cust_01KBZDH71H04B58TH6AD6KPHM3,subs_01KBZDH793RTT6KQ4VGCEW8YGA,,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,10874.470000,,10874.47,false,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,2025-12-08T00:00:00Z,2026-01-01T00:00:00Z
cust_01KBG9S5P5X2ZFV2XTXADEEA12,subs_01KBG9S5Q787WG8HP3903N586R,,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,1.120000,,1.12,false,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,2025-12-02T00:00:00Z,2026-01-01T00:00:00Z
cust_01KA70RV3F85TBZZZACEXY3Y29,subs_01KA70RVASFTQH9D1M9Z2D2CY0,,2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,0.030000,,0.03,false,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,2025-11-16T00:00:00Z,2025-12-01T00:00:00Z
cust_01KA70RV3F85TBZZZACEXY3Y29,subs_01KA70RVFTQW071WB7CPPMB2PE,,2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,0.030000,,0.03,false,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,2025-11-16T00:00:00Z,2025-12-01T00:00:00Z
cust_01KA70RV3F85TBZZZACEXY3Y29,subs_01KA70RV5HC4CGDP2ZJT1A516H,,2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,0.030000,,0.03,false,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,2025-11-16T00:00:00Z,2025-12-01T00:00:00Z
cust_01K9EVW2K5R8BK34P02ZJE87K4,subs_01K9EVW2QZY6NXW23E9V62E8TB,,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,0.560000,,0.56,false,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,2025-11-07T00:00:00Z,2025-12-01T00:00:00Z
cust_01K9EVW2K5R8BK34P02ZJE87K4,subs_01K9EVW2VENZPRNVTWHYY7X2XX,,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,0.560000,,0.56,false,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,2025-11-07T00:00:00Z,2025-12-01T00:00:00Z
cust_01K8N05BB7DMKCFTS8ZEJWHGYK,subs_01K8N05BK77BTWETNA57F33VDV,,2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,48.670000,,48.67,false,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,2025-10-28T00:00:00Z,2025-11-01T00:00:00Z
cust_01K8N05BB7DMKCFTS8ZEJWHGYK,subs_01K8N05BC4M3H87SMM7DTCYS9C,,2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,48.670000,,48.67,false,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,2025-10-28T00:00:00Z,2025-11-01T00:00:00Z
cust_01K6XNVKEZ6X9QXGNKFXSDVJA4,subs_01K6XNVKQ9RX0R3ZGVYXRN4QHD,,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,0.020000,,0.02,false,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,2025-10-06T00:00:00Z,2025-11-01T00:00:00Z
cust_01K6XNVKEZ6X9QXGNKFXSDVJA4,subs_01K6XNVKKDP2CYQY485JZX043G,,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,0.020000,,0.02,false,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,2025-10-06T00:00:00Z,2025-11-01T00:00:00Z
cust_01JSCQMHR985NT2HPHX44PVCF1,subs_01K6MVSVPQWEB69D16N12GVJP6,inv_01KKZSYTHNS6GBBVHEW71VMR2X,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,953.020000,,953.02,true,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,2025-10-03T11:02:13Z,2025-11-01T00:00:00Z
cust_01JSCQMHR985NT2HPHX44PVCF1,subs_01K6MVSVPQWEB69D16N12GVJP6,inv_01KKZSZ0SAM2ETRVMRNN88BZHW,2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,2054.320000,,2054.32,true,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,2025-10-03T11:02:13Z,2025-11-01T00:00:00Z
cust_01K6GHJTYSSR73M39Y56JGFMRG,subs_01K6GHJV6A42TWJZ428Y506GM2,,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,0.200000,,0.20,false,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,2025-10-01T00:00:00Z,2025-11-01T00:00:00Z
cust_01K6GHJTYSSR73M39Y56JGFMRG,subs_01K6GHJTZP3SKPE0NHXFA4FV39,,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,0.200000,,0.20,false,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,2025-10-01T00:00:00Z,2025-11-01T00:00:00Z
cust_01K6AP819M1YX2GKBF2H84V2GB,subs_01K6AP81GK13299XX6503H5NFW,,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,1189.890000,,1189.89,false,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,2025-09-29T00:00:00Z,2025-10-01T00:00:00Z
cust_01K62TAZXCKMB68MCWESW8E1W0,subs_01K62TB04CNKE19GD86VW9T3AJ,,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,488.640000,,488.64,false,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,2025-09-26T00:00:00Z,2025-10-01T00:00:00Z
cust_01K62TAZXCKMB68MCWESW8E1W0,subs_01K62TB04CNKE19GD86VW9T3AJ,,2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,22.070000,,22.07,false,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,2025-09-26T00:00:00Z,2025-10-01T00:00:00Z
cust_01K62TAZXCKMB68MCWESW8E1W0,subs_01K62TB012NB4RFDK30N5QJ70P,,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,488.640000,,488.64,false,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,2025-09-26T00:00:00Z,2025-10-01T00:00:00Z
cust_01K62TAZXCKMB68MCWESW8E1W0,subs_01K62TB012NB4RFDK30N5QJ70P,,2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,22.070000,,22.07,false,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,2025-09-26T00:00:00Z,2025-10-01T00:00:00Z
cust_01K4VJ297R23WNVM9Q0Z0WQ1ME,subs_01K4VJ29EYJNWG2SWDD2J72E3T,,2026-02-11T00:00:00Z,2026-03-11T00:00:00Z,2115.870000,,2115.87,false,2026-03-11T00:00:00Z,2026-04-11T00:00:00Z,2025-09-11T00:00:00Z,2025-09-11T00:00:00Z
cust_01K4VJ297R23WNVM9Q0Z0WQ1ME,subs_01K4VJ29EYJNWG2SWDD2J72E3T,,2026-01-11T00:00:00Z,2026-02-11T00:00:00Z,2416.870000,,2416.87,false,2026-03-11T00:00:00Z,2026-04-11T00:00:00Z,2025-09-11T00:00:00Z,2025-09-11T00:00:00Z
cust_01K4VJ297R23WNVM9Q0Z0WQ1ME,subs_01K4VJ298N0SQ2EQ533HDYGM0D,,2026-02-11T00:00:00Z,2026-03-11T00:00:00Z,2115.870000,,2115.87,false,2026-03-11T00:00:00Z,2026-04-11T00:00:00Z,2025-09-11T00:00:00Z,2025-09-11T00:00:00Z
cust_01K4VJ297R23WNVM9Q0Z0WQ1ME,subs_01K4VJ298N0SQ2EQ533HDYGM0D,,2026-01-11T00:00:00Z,2026-02-11T00:00:00Z,2416.870000,,2416.87,false,2026-03-11T00:00:00Z,2026-04-11T00:00:00Z,2025-09-11T00:00:00Z,2025-09-11T00:00:00Z
cust_01K4Q02WSBNR753KWAH7VJT17S,subs_01K4Q02X1DBBNEPV78ZGTQ9W2K,,2026-01-09T00:00:00Z,2026-02-09T00:00:00Z,2858.400000,,2858.40,false,2026-03-09T00:00:00Z,2026-04-09T00:00:00Z,2025-09-09T00:00:00Z,2025-09-09T00:00:00Z
cust_01K4Q02WSBNR753KWAH7VJT17S,subs_01K4Q02WT8DE591S37SB1DGXP7,,2026-01-09T00:00:00Z,2026-02-09T00:00:00Z,2858.400000,,2858.40,false,2026-03-09T00:00:00Z,2026-04-09T00:00:00Z,2025-09-09T00:00:00Z,2025-09-09T00:00:00Z
cust_01K4M76JVQX7A0AHJBNKJHDMHE,subs_01K4M76K2JKA1S40XHVPB8QXNP,,2026-02-08T00:00:00Z,2026-03-08T00:00:00Z,4381.680000,,4381.68,false,2026-03-08T00:00:00Z,2026-04-08T00:00:00Z,2025-09-08T00:00:00Z,2025-09-08T00:00:00Z
cust_01K4M76JVQX7A0AHJBNKJHDMHE,subs_01K4M76K2JKA1S40XHVPB8QXNP,,2026-01-08T00:00:00Z,2026-02-08T00:00:00Z,4589.470000,,4589.47,false,2026-03-08T00:00:00Z,2026-04-08T00:00:00Z,2025-09-08T00:00:00Z,2025-09-08T00:00:00Z
cust_01K4M76JVQX7A0AHJBNKJHDMHE,subs_01K4M76JWE1GA1E8PSY28ZSHDP,,2026-02-08T00:00:00Z,2026-03-08T00:00:00Z,4381.680000,,4381.68,false,2026-03-08T00:00:00Z,2026-04-08T00:00:00Z,2025-09-08T00:00:00Z,2025-09-08T00:00:00Z
cust_01K35DJ4R6EPRYJA6E179EWMXX,subs_01K35DJ51VA0CKNJ3C3TRJVK0P,,2025-12-21T00:00:00Z,2026-01-21T00:00:00Z,42.330000,,42.33,false,2026-02-21T00:00:00Z,2026-03-21T00:00:00Z,2025-08-21T00:00:00Z,2025-08-21T00:00:00Z
cust_01K1WNYRCFSAZNGAF29C1F7YEV,subs_01K1WNYRMA6YHPY4R6HMAFY6G4,,2026-01-05T00:00:00Z,2026-02-05T00:00:00Z,805.600000,,805.60,false,2026-03-05T00:00:00Z,2026-04-05T00:00:00Z,2025-08-05T00:00:00Z,2025-08-05T00:00:00Z
cust_01K1WNYRCFSAZNGAF29C1F7YEV,subs_01K1WNYRDH3GR2JYSTFNPQGN7S,,2026-01-05T00:00:00Z,2026-02-05T00:00:00Z,805.600000,,805.60,false,2026-03-05T00:00:00Z,2026-04-05T00:00:00Z,2025-08-05T00:00:00Z,2025-08-05T00:00:00Z
cust_01K194MAMC9145MYXNC4JH9K3G,subs_01K194MAVRDXYQVVEYEGHZYDXY,,2026-01-28T00:00:00Z,2026-02-28T00:00:00Z,0.580000,,0.58,false,2026-02-28T00:00:00Z,2026-03-28T00:00:00Z,2025-07-28T00:00:00Z,2025-07-28T00:00:00Z
cust_01K194MAMC9145MYXNC4JH9K3G,subs_01K194MAVRDXYQVVEYEGHZYDXY,,2025-12-28T00:00:00Z,2026-01-28T00:00:00Z,1396.230000,,1396.23,false,2026-02-28T00:00:00Z,2026-03-28T00:00:00Z,2025-07-28T00:00:00Z,2025-07-28T00:00:00Z
cust_01K194MAMC9145MYXNC4JH9K3G,subs_01K194MART6T0PNPEEYFWESVBG,,2026-01-28T00:00:00Z,2026-02-28T00:00:00Z,0.580000,,0.58,false,2026-02-28T00:00:00Z,2026-03-28T00:00:00Z,2025-07-28T00:00:00Z,2025-07-28T00:00:00Z
cust_01K194MAMC9145MYXNC4JH9K3G,subs_01K194MART6T0PNPEEYFWESVBG,,2025-12-28T00:00:00Z,2026-01-28T00:00:00Z,1396.230000,,1396.23,false,2026-02-28T00:00:00Z,2026-03-28T00:00:00Z,2025-07-28T00:00:00Z,2025-07-28T00:00:00Z
cust_01K18GG3WMQ4JXCQEXGZHX6WK8,subs_01K18GG44G757WMBSKGBXY5JKE,,2026-01-28T00:00:00Z,2026-02-28T00:00:00Z,1645.160000,,1645.16,false,2026-02-28T00:00:00Z,2026-03-28T00:00:00Z,2025-07-28T00:00:00Z,2025-07-28T00:00:00Z
cust_01K18GG3WMQ4JXCQEXGZHX6WK8,subs_01K18GG44G757WMBSKGBXY5JKE,,2025-12-28T00:00:00Z,2026-01-28T00:00:00Z,1636.180000,,1636.18,false,2026-02-28T00:00:00Z,2026-03-28T00:00:00Z,2025-07-28T00:00:00Z,2025-07-28T00:00:00Z
cust_01K18GG3WMQ4JXCQEXGZHX6WK8,subs_01K18GG3XK195WNYE78SGDR0PG,,2026-01-28T00:00:00Z,2026-02-28T00:00:00Z,1645.160000,,1645.16,false,2026-02-28T00:00:00Z,2026-03-28T00:00:00Z,2025-07-28T00:00:00Z,2025-07-28T00:00:00Z
cust_01K18GG3WMQ4JXCQEXGZHX6WK8,subs_01K18GG3XK195WNYE78SGDR0PG,,2025-12-28T00:00:00Z,2026-01-28T00:00:00Z,1636.180000,,1636.18,false,2026-02-28T00:00:00Z,2026-03-28T00:00:00Z,2025-07-28T00:00:00Z,2025-07-28T00:00:00Z
cust_01K17RH3XXXWZ8ESTXZR702A5W,subs_01K17RH3YVJSB0F5M714PZV0Q9,,2026-01-28T00:00:00Z,2026-02-28T00:00:00Z,16355.940000,,16355.94,false,2026-02-28T00:00:00Z,2026-03-28T00:00:00Z,2025-07-28T00:00:00Z,2025-07-28T00:00:00Z
cust_01K17RH3XXXWZ8ESTXZR702A5W,subs_01K17RH3YVJSB0F5M714PZV0Q9,,2025-12-28T00:00:00Z,2026-01-28T00:00:00Z,19561.560000,,19561.56,false,2026-02-28T00:00:00Z,2026-03-28T00:00:00Z,2025-07-28T00:00:00Z,2025-07-28T00:00:00Z
cust_01K17RH3XXXWZ8ESTXZR702A5W,subs_01K17RH44ES21KBWA0E8R6DERW,,2026-01-28T00:00:00Z,2026-02-28T00:00:00Z,16355.940000,,16355.94,false,2026-02-28T00:00:00Z,2026-03-28T00:00:00Z,2025-07-28T00:00:00Z,2025-07-28T00:00:00Z
cust_01K17RH3XXXWZ8ESTXZR702A5W,subs_01K17RH44ES21KBWA0E8R6DERW,,2025-12-28T00:00:00Z,2026-01-28T00:00:00Z,19561.560000,,19561.56,false,2026-02-28T00:00:00Z,2026-03-28T00:00:00Z,2025-07-28T00:00:00Z,2025-07-28T00:00:00Z
cust_01JRSZP3M8S9T6S92ATK40HD0D,subs_01JYA8DHEQ83CNM7D2F30VDYEE,,2026-01-30T18:30:00Z,2026-02-28T18:30:00Z,198.490000,,198.49,false,2026-02-28T18:30:00Z,2026-03-30T18:30:00Z,2025-03-30T18:30:00Z,2025-03-30T18:30:00Z
cust_01JRSZP3M8S9T6S92ATK40HD0D,subs_01JYA8DHEQ83CNM7D2F30VDYEE,,2025-12-30T18:30:00Z,2026-01-30T18:30:00Z,534.800000,,534.80,false,2026-02-28T18:30:00Z,2026-03-30T18:30:00Z,2025-03-30T18:30:00Z,2025-03-30T18:30:00Z
cust_01JSCQFPB0QC4A9B6P3XT32AX6,subs_01JXETMRZ0GC0Y55YQ6PGKDY5S,,2026-02-11T06:22:27Z,2026-03-11T06:22:27Z,37.240000,,37.24,false,2026-03-11T06:22:27Z,2026-04-11T06:22:27Z,2025-06-11T06:22:27Z,2025-06-11T06:22:27Z
cust_01JSCQFPB0QC4A9B6P3XT32AX6,subs_01JXETMRZ0GC0Y55YQ6PGKDY5S,,2026-01-11T06:22:27Z,2026-02-11T06:22:27Z,0.030000,,0.03,false,2026-03-11T06:22:27Z,2026-04-11T06:22:27Z,2025-06-11T06:22:27Z,2025-06-11T06:22:27Z
cust_01JSCQFP0N8XMZZ0N79ZWTBXHC,subs_01JXETMS3NKH55B5ZNDECPNR4V,,2026-02-11T06:22:27Z,2026-03-11T06:22:27Z,6.110000,,6.11,false,2026-03-11T06:22:27Z,2026-04-11T06:22:27Z,2025-06-11T06:22:27Z,2025-06-11T06:22:27Z
cust_01JSCQFP0N8XMZZ0N79ZWTBXHC,subs_01JXETMS3NKH55B5ZNDECPNR4V,,2026-01-11T06:22:27Z,2026-02-11T06:22:27Z,1.990000,,1.99,false,2026-03-11T06:22:27Z,2026-04-11T06:22:27Z,2025-06-11T06:22:27Z,2025-06-11T06:22:27Z
cust_01JSCQFP0N8XMZZ0N79ZWTBXHC,subs_01JXETMS8YJWZM18PM3WKM6FWC,,2026-02-11T06:22:27Z,2026-03-11T06:22:27Z,6.110000,,6.11,false,2026-03-11T06:22:27Z,2026-04-11T06:22:27Z,2025-06-11T06:22:27Z,2025-06-11T06:22:27Z
cust_01JSCQFP0N8XMZZ0N79ZWTBXHC,subs_01JXETMS8YJWZM18PM3WKM6FWC,,2026-01-11T06:22:27Z,2026-02-11T06:22:27Z,1.990000,,1.99,false,2026-03-11T06:22:27Z,2026-04-11T06:22:27Z,2025-06-11T06:22:27Z,2025-06-11T06:22:27Z
cust_01JSCQFPZCDKKW8HBC1K602M0V,subs_01JXETMRN1543HX0EZZ6NWFSEB,,2026-02-11T06:22:27Z,2026-03-11T06:22:27Z,3406.770000,,3406.77,false,2026-03-11T06:22:27Z,2026-04-11T06:22:27Z,2025-06-11T06:22:27Z,2025-06-11T06:22:27Z
cust_01JSCQFPZCDKKW8HBC1K602M0V,subs_01JXETMRN1543HX0EZZ6NWFSEB,,2026-01-11T06:22:27Z,2026-02-11T06:22:27Z,3281.550000,,3281.55,false,2026-03-11T06:22:27Z,2026-04-11T06:22:27Z,2025-06-11T06:22:27Z,2025-06-11T06:22:27Z
cust_01JSCQFQXN8542YS15YV6D4P0B,subs_01JXETMR6938EX4KFBP06M8317,,2026-02-11T06:22:27Z,2026-03-11T06:22:27Z,13.400000,,13.40,false,2026-03-11T06:22:27Z,2026-04-11T06:22:27Z,2025-06-11T06:22:27Z,2025-06-11T06:22:27Z
cust_01JSCQFQXN8542YS15YV6D4P0B,subs_01JXETMR6938EX4KFBP06M8317,,2026-01-11T06:22:27Z,2026-02-11T06:22:27Z,69.880000,,69.88,false,2026-03-11T06:22:27Z,2026-04-11T06:22:27Z,2025-06-11T06:22:27Z,2025-06-11T06:22:27Z
